UNC_MOD0639	S99974
JHU_TSS_579_1981_1	S58964
JHU_TSS_365_1578_1	S71921
UW_EPIC_8591	S50973
JHU_TSS_181_1240_1	S37810
UNC_MOD0080	S49357
JHU_CFRD_368_10428_1	S33725
UNC_MOD0280	S80110
JHU_TSS_326_1504_1	S94533
UNC_MOD2495	S75362
UW_EPIC_3634	S72711
UNC_MOD1464	S10202
JHU_TSS_771_2339_1	S21655
JHU_TSS_552_1930_1	S13884
JHU_TSS_975_2728_1	S91527
UNC_MOD1528	S14381
UNC_MOD1087	S74885
UNC_MOD1140	S42049
UNC_MOD1113	S32303
JHU_TSS_1011_2794_1	S43219
JHU_TSS_464_1803_1	S83982
UNC_MOD1454	S13484
UNC_MOD1456	S96209
JHU_TSS_209_1289_1	S76102
UW_EPIC_445_1	S15379
UNC_MOD0092	S39392
JHU_TSS_583_196_1	S99895
UNC_CFLD9916	S12824
JHU_CFRD_489_10549_1	S94771
JHU_TSS_82_1088_1	S42886
JHU_TSS_698_202_1_A	S18978
UW_EPIC_4212	S62163
JHU_TSS_88_1100_1	S97726
JHU_TSS_90_1110_1	S23746
UW_EPIC_2074	S10130
JHU_TSS_475_1787_1	S39754
UW_EPIC_3099	S55953
UW_EPIC_219	S92691
UW_EPIC_3372	S55139
JHU_TSS_844_2480_1	S48375
JHU_TSS_985_2748_1	S31275
JHU_CFRD_124_10152_1	S38214
UNC_MOD0575	S10701
UNC_MOD0465	S25412
UNC_MOD2665	S47907
UW_EPIC_1525	S42663
UNC_MOD0398	S40013
JHU_TSS_985_2747_1	S17027
UNC_MOD1123	S85830
UNC_MOD0117	S73998
JHU_TSS_441_1744_1	S18616
UNC_MOD0151	S42450
UNC_MOD1195	S62077
UW_EPIC_8332	S51692
JHU_TSS_1044_248_1	S22822
UNC_MOD0973	S32024
JHU_TSS_160_1213_1	S36233
UW_EPIC_341	S19732
UNC_MOD0887	S40181
UW_EPIC_35409	S67556
UNC_MOD1635	S98292
JHU_CFRD_110_10138_1	S24823
UW_EPIC_35177	S36400
UW_EPIC_2517	S91953
UW_EPIC_34748	S39258
UNC_MOD1735	S91053
UNC_MOD1928	S57162
JHU_TSS_107_86_1	S68937
UNC_MOD0187	S90420
JHU_TSS_588_1997_1	S49832
UW_EPIC_1647	S72672
JHU_TSS_687_2175_1	S41738
UNC_MOD1460	S89719
JHU_TSS_1014_2802_1	S43990
UW_EPIC_35081	S21962
JHU_TSS_697_2193_1	S62966
JHU_TSS_938_2656_1	S94467
UW_EPIC_12290	S50502
UW_EPIC_1619	S28663
JHU_TSS_141_1183_1	S44194
JHU_TSS_312_1478_1	S98495
UNC_MOD0673	S45223
JHU_TSS_738_2272_1	S56369
JHU_TSS_681_2165_1	S58685
JHU_TSS_937_2653_1	S98985
UW_EPIC_2365	S78757
JHU_CFRD_122_10150_1	S60166
JHU_TSS_522_1877_1	S94158
JHU_TSS_159_1210_1	S28895
JHU_TSS_364_1576_1	S61251
JHU_TSS_536_1902_1	S49870
UW_EPIC_1601	S65717
JHU_TSS_468_1776_1	S48709
UW_EPIC_2400	S88371
UNC_MOD0739	S64089
JHU_TSS_603_2027_1	S45309
UNC_MOD0436	S37064
JHU_TSS_782_2360_1	S50506
UNC_MOD2341	S93639
UW_EPIC_3753	S70627
UNC_MOD0248	S72970
UW_EPIC_170	S51251
UNC_MOD0193	S24028
UNC_MOD2733	S10526
JHU_TSS_242_1348_1	S97201
UNC_MOD1740	S83262
UNC_MOD0827	S67405
JHU_TSS_1012_2796_1	S99764
JHU_TSS_32_59_1	S81549
JHU_TSS_59_1043_1	S76163
UW_EPIC_9265	S69647
JHU_TSS_892_2571_1	S21116
UW_EPIC_416	S97232
UNC_MOD0544	S47966
UW_EPIC_1646	S60025
UW_EPIC_1997	S40657
JHU_TSS_170_1228_1	S74807
JHU_TSS_842_2477_1	S36661
UNC_MOD1262	S70797
JHU_TSS_1031_2840_1	S53298
UNC_MOD0271	S19321
UNC_MOD2255	S47112
JHU_TSS_893_2572_1	S22012
UNC_MOD0618	S66253
JHU_TSS_420_1680_1	S29514
UNC_MOD2571	S86740
JHU_TSS_435_172_1	S60187
UNC_MOD0222	S82308
UNC_MOD1191	S49288
UNC_MOD1288	S92903
UW_EPIC_2399	S35204
JHU_TSS_996_2770_1	S44941
UW_EPIC_1627	S43207
JHU_TSS_507_1845_1	S76977
UW_EPIC_2798	S57420
JHU_CFRD_332_10391_1	S95102
UNC_MOD0297	S18862
UNC_MOD0445	S52750
UNC_MOD1204	S22437
UNC_MOD1316	S86703
JHU_CFRD_291_10350_1	S48968
UNC_MOD2490	S96332
JHU_TSS_74_1071_1	S73490
UNC_MOD0478	S19719
UNC_MOD1773	S10014
JHU_TSS_627_2070_1	S96912
UW_EPIC_1595	S51090
UW_EPIC_34811	S98873
JHU_TSS_690_2183_1	S18463
UNC_MOD0902	S14636
UNC_MOD1762	S77273
UNC_MOD2262	S86223
UNC_MOD1481	S63804
UW_EPIC_13607	S94208
UW_EPIC_2256	S80314
UNC_MOD2732	S73607
UNC_MOD1695	S79348
UW_EPIC_2247	S70540
JHU_CFRD_3_10003_1	S13399
UW_EPIC_1496	S99733
UNC_MOD1079	S60615
UNC_MOD0199	S60897
UW_EPIC_3166	S39054
JHU_TSS_712_206_1	S95821
UNC_MOD2702	S54454
UW_EPIC_4136	S69969
UW_EPIC_2466	S75408
UNC_MOD1216	S54413
UW_EPIC_276	S41855
UNC_MOD0512	S27177
UNC_MOD2316	S65550
JHU_CFRD_539_10599_1	S90541
UW_EPIC_2930	S12122
UW_EPIC_1485	S39442
UW_EPIC_371	S51346
UW_EPIC_2607	S69983
UNC_MOD0149	S90632
UW_EPIC_4204	S49889
UW_EPIC_2037	S51338
JHU_TSS_510_1854_1	S43783
UNC_MOD0836	S92291
UNC_MOD0184	S87684
JHU_TSS_877_2542_1	S75309
UNC_MOD1705	S26745
JHU_TSS_727_2247_1	S86947
JHU_TSS_485_1805_1	S74585
JHU_TSS_657_2114_1	S51319
UNC_MOD0570	S38125
JHU_TSS_968_2726_1	S27223
UW_EPIC_3704	S15756
UNC_MOD1074	S20864
UNC_MOD0981	S69887
UW_EPIC_4142	S39774
JHU_TSS_581_1985_1	S94325
UNC_MOD1030	S10368
UW_EPIC_7686	S62914
JHU_TSS_976_236_1	S25702
UNC_MOD1579	S59342
UNC_MOD2731	S69863
UW_EPIC_34900	S49566
JHU_TSS_771_2340_1	S77111
JHU_TSS_222_128_1	S78173
UW_EPIC_34732	S26469
UNC_MOD0647	S52936
UNC_MOD1477	S74132
JHU_TSS_138_1177_1	S26007
UNC_CFLD5035	S68530
UNC_MOD0278	S88796
JHU_TSS_560_2097_1	S74594
UW_EPIC_14857	S65817
JHU_TSS_389_1618_1	S35241
UNC_MOD1188	S32252
UW_EPIC_2219	S63753
JHU_TSS_784_2366_1	S76966
UNC_MOD1752	S89411
UNC_CFLD1002	S80512
UNC_MOD1943	S30903
UW_EPIC_2644	S53053
UW_EPIC_35186	S86271
UNC_MOD1053	S95908
JHU_TSS_56_1328_1	S26444
JHU_TSS_516_184_1	S36629
UNC_MOD0954	S10250
UNC_MOD0031	S97885
JHU_TSS_942_2663_1	S52506
JHU_TSS_800_2395_1	S73812
UNC_MOD2271	S16626
JHU_CFRD_466_10526_1	S39944
JHU_CFRD_473_10533_1	S73664
UNC_MOD0708	S19663
UNC_MOD0901	S85151
JHU_TSS_1040_244_1	S38671
JHU_TSS_378_1601_1	S48797
UNC_MOD0880	S14999
UNC_MOD2300	S51879
UNC_MOD1039	S14932
JHU_TSS_518_1946_1	S35896
UW_EPIC_2192	S52567
JHU_TSS_98_1117_1	S20688
JHU_TSS_450_1743_1	S71420
UW_EPIC_1984	S29285
UNC_MOD0702	S14142
UW_EPIC_3619	S14407
UW_EPIC_6477	S90618
UNC_MOD1970	S85655
UW_EPIC_34825	S95012
JHU_TSS_198_1268_1	S53270
UNC_MOD1396	S93456
JHU_TSS_343_1540_1	S89501
JHU_TSS_181_1785_1	S45703
UW_EPIC_244_1	S19117
UNC_MOD1856	S20902
JHU_TSS_67_1059_1	S74473
JHU_TSS_653_2106_1	S61610
JHU_TSS_602_2023_1	S67053
JHU_CFRD_156_10196_1	S80910
JHU_TSS_691_2184_1	S57875
JHU_TSS_444_1730_1	S73536
UW_EPIC_3405	S57610
UNC_MOD1485	S97756
UNC_MOD0219	S46021
JHU_CFRD_107_10135_1	S29438
JHU_TSS_249_1359_1	S75593
JHU_TSS_863_2514_1	S32567
UW_EPIC_2007	S71541
UW_EPIC_35435	S56096
JHU_TSS_458_1753_1	S35603
JHU_TSS_38_64_1	S53682
JHU_TSS_342_1538_1	S48318
UNC_MOD0972	S69730
UW_EPIC_3004	S68469
JHU_TSS_897_2580_1	S57968
JHU_TSS_561_1949_1	S82789
UNC_MOD1512	S94479
JHU_TSS_641_2206_1	S48831
JHU_TSS_480_1798_1	S49565
JHU_TSS_1023_2835_1	S52341
UW_EPIC_2006	S22972
UW_EPIC_5806	S68672
UW_EPIC_1629	S51139
UW_EPIC_2325	S59167
JHU_TSS_387_1623_1	S10895
JHU_TSS_463_1765_1	S56560
UNC_MOD1299	S32827
UW_EPIC_367	S56953
UNC_MOD1423	S94721
JHU_TSS_396_1636_1	S21360
UW_EPIC_1873	S76643
UW_EPIC_3349	S97899
UW_EPIC_3240	S26932
UNC_MOD0657	S54099
JHU_TSS_752_2296_1	S73823
UW_EPIC_2124_2	S62574
JHU_TSS_866_2519_1	S37086
UNC_MOD1279	S29096
UW_EPIC_3599	S97216
JHU_TSS_136_1173_1	S80339
JHU_TSS_112_1140_1	S72445
JHU_TSS_678_2160_1	S94347
UW_EPIC_13992	S89767
UW_EPIC_2594	S61198
JHU_TSS_965_2848_1	S82176
UNC_MOD0260	S81935
UW_EPIC_35779	S80753
UW_EPIC_190	S81826
UNC_MOD0141	S41420
UW_EPIC_1526	S70700
UNC_MOD0757	S53655
UW_EPIC_2445	S81322
UNC_MOD2538	S74297
UW_EPIC_356	S47187
UW_EPIC_3660	S86974
JHU_TSS_76_1078_1	S34873
UW_EPIC_1677	S54961
UW_EPIC_3724	S22075
JHU_TSS_956_2693_1	S56767
UW_EPIC_2960	S97980
JHU_TSS_757_2308_1	S30225
UNC_CFLD1106	S69991
JHU_TSS_955_2691_1	S55457
UNC_MOD0122	S57905
UW_EPIC_1585	S33786
UW_EPIC_3578	S69319
JHU_TSS_102_83_1	S52013
UW_EPIC_35189	S21391
UNC_MOD1451	S59135
UW_EPIC_6110	S77375
UW_EPIC_1963	S11133
UW_EPIC_110	S92450
UW_EPIC_2989	S90303
UW_EPIC_342	S48743
UW_EPIC_3332	S98713
UW_EPIC_13980	S72691
UW_EPIC_2620	S47203
UW_EPIC_1574	S44718
JHU_TSS_318_1491_1	S15067
UNC_MOD0776	S38199
UW_EPIC_1983	S62839
UW_EPIC_2126	S90179
UW_EPIC_3659_1	S96587
JHU_TSS_212_1295_1	S46253
JHU_TSS_172_1229_1	S32597
UW_EPIC_2581	S45484
UNC_MOD1869	S24110
UW_EPIC_35178	S18088
UNC_MOD0939	S28936
UNC_MOD0102	S39256
JHU_CFRD_287_10346_1	S39880
UNC_MOD0586	S93498
UNC_MOD1455	S23315
UNC_MOD0341	S61181
JHU_CFRD_280_10339_1	S85633
UW_EPIC_35187	S87701
JHU_TSS_523_1879_1	S21632
JHU_TSS_88_1103_1	S38266
UW_EPIC_1960	S92770
UW_EPIC_271	S77430
UW_EPIC_4458	S38316
JHU_TSS_963_2740_1	S81844
JHU_TSS_159_1212_1	S25748
UNC_CFLD9929	S41112
JHU_TSS_545_189_1	S74453
UW_EPIC_3881	S19933
UW_EPIC_212	S48234
UW_EPIC_2115	S44238
JHU_TSS_219_2593_1	S27733
JHU_TSS_528_1889_1	S97043
UW_EPIC_161	S14133
UW_EPIC_189	S10626
UNC_MOD1406	S19884
UNC_MOD1325	S75911
UNC_MOD0321	S52364
JHU_CFRD_251_10310_1	S47699
UW_EPIC_3898	S13636
UW_EPIC_1998	S66967
UNC_MOD0105	S12250
UW_EPIC_5805	S26087
JHU_TSS_1036_2853_1	S74625
UW_EPIC_2375	S83646
UW_EPIC_1673_1	S16915
JHU_TSS_323_151_1	S22144
UW_EPIC_2103	S94549
JHU_TSS_413_1665_1	S62996
UNC_MOD1136	S82230
UW_EPIC_4189	S41227
JHU_TSS_376_1597_1	S21815
UNC_MOD1366	S27751
JHU_TSS_295_1446_1	S82078
JHU_TSS_334_1524_1	S34503
JHU_TSS_1024_2821_1	S76825
UNC_MOD0587	S66672
UNC_MOD0762	S63888
UNC_MOD0143	S52873
JHU_CFRD_209_10263_1	S77385
UNC_MOD0920	S22486
UNC_MOD0100	S24171
UNC_MOD0200	S66373
UNC_MOD0837	S35206
JHU_TSS_134_1170_1	S59395
UW_EPIC_2066	S16537
JHU_TSS_794_2384_1	S41523
UW_EPIC_157	S67942
UNC_MOD1638	S98180
UW_EPIC_12677	S95929
UNC_MOD0218	S21120
UW_EPIC_1995	S26067
JHU_TSS_575_1974_1	S90078
UW_EPIC_4193	S55050
UW_EPIC_1535_1	S68346
UNC_MOD2064	S70351
JHU_TSS_1021_2816_1	S35785
UNC_MOD0484	S90101
UW_EPIC_12795	S45263
JHU_TSS_371_160_1	S76061
JHU_TSS_404_1700_1	S82244
JHU_TSS_85_1094_1	S90780
JHU_TSS_795_2539_1	S28343
UNC_MOD1302	S90893
UNC_MOD2481	S39726
UNC_MOD1411	S88298
UW_EPIC_4245	S53263
JHU_TSS_851_2501_1	S73283
JHU_TSS_788_2372_1	S96475
UNC_MOD1649	S15881
UNC_MOD1791	S76852
UW_EPIC_124	S74469
JHU_TSS_864_2520_1	S37461
UNC_MOD2311	S61913
JHU_TSS_667_2139_1	S43468
JHU_TSS_655_2110_1	S69636
JHU_TSS_159_1211_1	S44798
UW_EPIC_169	S83754
UW_EPIC_1669	S25909
JHU_TSS_125_1154_1	S49300
UNC_CFLD9931	S57646
UNC_MOD1093	S27653
UW_EPIC_2409	S75132
UNC_MOD1434	S34631
UW_EPIC_5828	S56365
UNC_MOD2734	S74808
UW_EPIC_3594	S49212
UNC_CFLD9909	S14913
UNC_MOD1888	S60867
JHU_TSS_286_1430_1	S97092
UNC_MOD2742	S26848
JHU_TSS_254_1509_1	S17432
UW_EPIC_35213	S32601
JHU_TSS_125_1153_1	S49814
JHU_CFRD_259_10318_1	S60428
UW_EPIC_2465	S77816
UW_EPIC_12289	S82138
JHU_TSS_347_1630_1	S28502
UNC_MOD1311	S45870
JHU_TSS_239_137_1	S27231
UW_EPIC_14082	S29388
UNC_MOD2548	S53939
UW_EPIC_266	S99667
UNC_MOD0421	S83745
UNC_MOD1727	S24669
UW_EPIC_188	S35369
UNC_MOD1670	S88266
UNC_MOD1690	S97431
UNC_MOD0325	S76431
UW_EPIC_2672	S51097
JHU_TSS_154_1204_1	S63012
UNC_MOD1621	S39141
UNC_MOD0979	S13620
UNC_MOD0733	S74776
UW_EPIC_4113	S67491
JHU_TSS_895_230_1	S84963
UW_EPIC_1497	S38861
UW_EPIC_2642	S20156
JHU_TSS_328_1510_1	S11427
UNC_MOD1219	S14978
JHU_TSS_1038_2857_1	S43032
UW_EPIC_3862	S51829
JHU_TSS_230_1412_1	S28941
JHU_TSS_187_1248_1	S71256
UNC_MOD1548	S23582
UNC_MOD1813	S18883
UW_EPIC_9248	S27300
JHU_TSS_471_1780_1	S87242
JHU_TSS_966_2775_1	S77102
UNC_MOD1765	S24574
UNC_MOD1420	S28667
UW_EPIC_4716	S67629
UW_EPIC_2186	S94630
UNC_MOD2220	S93225
UW_EPIC_3901	S13529
JHU_TSS_724_2243_1	S95050
UNC_MOD1115	S64174
JHU_TSS_5_9_1	S88065
UW_EPIC_3585	S14502
UNC_MOD0520	S32222
UNC_MOD0624	S45956
UW_EPIC_3302	S58665
UNC_MOD0128	S31376
JHU_TSS_924_2689_1	S96490
JHU_TSS_933_2642_1	S73572
UNC_MOD0611	S54281
JHU_TSS_538_1906_1	S32461
JHU_TSS_857_2503_1	S17274
UNC_MOD0095	S71126
UNC_CFLD8004	S82196
JHU_TSS_947_2674_1	S19958
JHU_TSS_51_1032_1	S17118
UNC_MOD2669	S54509
UNC_MOD0298	S78949
UNC_MOD1714	S34265
UNC_MOD1951	S70512
JHU_TSS_494_1860_1	S88836
UNC_MOD0993	S90323
UW_EPIC_2820	S40909
JHU_TSS_909_2604_1	S80313
JHU_TSS_451_176_1	S61866
UNC_MOD2188	S44889
UW_EPIC_238	S91435
JHU_TSS_109_1134_1	S45160
JHU_TSS_106_84_1	S14115
UNC_MOD1668	S65095
UNC_MOD0132	S16731
JHU_TSS_498_1827_1	S81239
JHU_TSS_762_2321_1	S52626
UNC_MOD0907	S23804
JHU_TSS_986_250_1	S43168
UNC_MOD0462	S97572
UNC_MOD0935	S65636
UNC_MOD1602	S40073
JHU_TSS_660_2123_1	S91561
UW_EPIC_3370	S68857
UW_EPIC_3411	S60368
JHU_TSS_605_2032_1	S92242
UW_EPIC_34810	S40468
UW_EPIC_2568	S73362
UNC_MOD0940	S26151
UNC_MOD2303	S17272
UNC_MOD2264	S11681
UNC_MOD1607	S93108
UW_EPIC_3226	S14822
JHU_TSS_977_2733_1	S22350
JHU_TSS_1046_2869_1	S50352
UNC_MOD0988	S46118
JHU_TSS_645_199_1	S80809
JHU_TSS_410_1658_1	S13197
UW_EPIC_35781	S31859
UNC_MOD1211	S82665
UNC_MOD0251	S54110
JHU_TSS_253_1364_1	S40169
JHU_CFRD_273_10332_1	S66552
UNC_MOD1125	S83906
JHU_TSS_1018_2811_1	S90096
JHU_TSS_357_1560_1	S35382
JHU_TSS_208_1310_1	S76851
UW_EPIC_11391	S55240
UNC_MOD1873	S37601
UW_EPIC_354	S99582
UNC_MOD0235	S56430
UNC_MOD0345	S34145
JHU_TSS_590_2002_1	S95206
JHU_TSS_59_1044_1	S90463
JHU_TSS_570_1962_1	S22756
JHU_TSS_489_1814_1	S60642
UW_EPIC_1533	S80513
JHU_CFRD_390_10450_1	S91170
UNC_MOD0951	S98824
JHU_TSS_123_1152_1	S24725
JHU_TSS_928_2633_1	S38802
UNC_MOD1672	S94052
UNC_MOD0037	S31034
JHU_TSS_730_2254_1	S29057
UNC_MOD0355	S41910
JHU_TSS_132_1166_1	S46831
UNC_MOD0514	S89061
UW_EPIC_3512	S24768
UNC_MOD1031	S86833
JHU_TSS_276_1407_1	S59972
JHU_TSS_216_1301_1	S49607
JHU_TSS_269_1393_1	S95988
UW_EPIC_192	S64035
JHU_TSS_945_2670_1	S86796
JHU_TSS_1019_2859_1	S95333
UNC_MOD1418	S25889
UW_EPIC_35007	S45100
JHU_TSS_459_1756_1	S39919
JHU_TSS_777_2349_1	S50616
UW_EPIC_1840	S30671
JHU_TSS_443_1728_1	S47147
UW_EPIC_2030	S36577
UNC_MOD1657	S79494
UW_EPIC_2239	S38831
UNC_MOD1179	S84370
UNC_MOD0938	S77968
UNC_MOD1652	S76289
UW_EPIC_34747	S50399
UW_EPIC_3227	S56339
JHU_TSS_849_2524_1	S34200
UW_EPIC_34731	S81273
JHU_CFRD_249_10308_1	S23854
JHU_TSS_519_1921_1	S47223
UW_EPIC_2986	S51088
JHU_TSS_352_1553_1	S11423
UNC_MOD1782	S92411
JHU_TSS_986_2749_1	S90170
JHU_TSS_414_1668_1	S70249
JHU_TSS_546_1915_1	S68122
UW_EPIC_426	S80326
UW_EPIC_3468	S29720
UW_EPIC_764_1	S75960
UW_EPIC_125	S74393
UNC_MOD2704	S55216
UNC_MOD1041	S47099
JHU_TSS_889_2564_1	S11548
UW_EPIC_152	S81939
UW_EPIC_1491	S85951
JHU_TSS_158_1424_1	S75639
UNC_MOD1711	S67735
UW_EPIC_3612	S39279
JHU_TSS_51_1076_1	S88467
UNC_MOD2497	S18413
UNC_MOD0824	S25082
UNC_MOD2628	S66127
UNC_MOD2365	S76702
UW_EPIC_2433	S68856
UW_EPIC_2033	S83019
UNC_MOD1330	S11990
UW_EPIC_2152	S68835
JHU_CFRD_226_10280_1	S99144
UNC_MOD0765	S88940
UNC_MOD0613	S86166
UNC_MOD0389	S89640
UNC_MOD0098	S35667
UW_EPIC_2022	S91362
JHU_CFRD_339_10399_1	S44586
UW_EPIC_378	S47847
UNC_MOD2425	S40319
JHU_TSS_165_121_1	S69385
JHU_TSS_920_2617_1	S46932
UW_EPIC_9009	S83221
UNC_MOD0371	S52901
UNC_MOD1870	S39705
JHU_TSS_201_1273_1	S11683
JHU_TSS_13_24_1	S89879
UNC_MOD1024	S98381
UNC_MOD0131	S46696
UNC_MOD1254	S27309
JHU_TSS_929_2657_1	S49182
UW_EPIC_35149	S39795
UNC_CFLD6975	S91220
UNC_MOD0854	S65953
JHU_TSS_838_2554_1	S76507
UNC_MOD0949	S28759
JHU_TSS_978_2735_1	S39236
UNC_MOD2257	S26722
UW_EPIC_2269	S44377
UNC_MOD1629	S96178
UW_EPIC_3752	S18439
UNC_MOD0686	S68095
UW_EPIC_2333	S21217
UNC_MOD2739	S15084
UNC_MOD1347	S25968
UNC_MOD1640	S22879
UNC_MOD1175	S50782
UNC_MOD0492	S68321
UW_EPIC_106	S23657
JHU_TSS_433_1703_1	S28970
UW_EPIC_3371	S62340
UW_EPIC_2263	S91596
UW_EPIC_3782	S80298
JHU_TSS_412_1664_1	S49260
UNC_MOD2353	S13552
UNC_MOD2727	S45750
UW_EPIC_4457_1	S73588
UNC_MOD0823	S62561
JHU_TSS_619_2058_1	S59079
UW_EPIC_1486	S72562
JHU_TSS_743_2281_1	S94475
JHU_TSS_367_1581_1	S86902
UNC_MOD0680	S80068
JHU_TSS_1053_2892_1	S24726
UNC_MOD0864	S43950
UNC_MOD0228	S58264
JHU_TSS_726_2245_1	S20364
UNC_MOD2335	S35000
UW_EPIC_3588	S52298
JHU_TSS_817_2426_1	S78966
UNC_MOD1241	S79173
UW_EPIC_3597	S67292
UW_EPIC_2275	S56614
JHU_TSS_120_1150_1	S99616
JHU_TSS_69_1063_1	S27454
UNC_MOD1467	S83440
UNC_MOD2410	S25976
UW_EPIC_193	S77853
JHU_CFRD_413_10473_1	S49063
UNC_MOD1488	S61406
UNC_MOD0826	S51138
JHU_TSS_214_1297_1	S38853
UW_EPIC_4131	S87646
JHU_TSS_704_2205_1	S59085
UNC_MOD0414	S82135
UW_EPIC_35214	S43941
UNC_CFLD1125	S67156
UW_EPIC_2089	S35216
UNC_MOD1327	S56241
UW_EPIC_399	S13955
UW_EPIC_3003	S23783
JHU_TSS_73_1070_1	S65995
UNC_MOD2342	S29785
JHU_TSS_853_2494_1	S42238
UW_EPIC_4916	S83297
JHU_CFRD_301_10360_1	S43673
UNC_MOD1032	S91448
UW_EPIC_1539	S71309
UNC_MOD1604	S32959
UNC_MOD0269	S83861
UNC_MOD1480	S74337
JHU_TSS_521_1937_1	S90729
UW_EPIC_3038	S62807
JHU_TSS_559_191_1	S25620
UW_EPIC_8484	S59229
UNC_MOD2593	S70616
UNC_MOD0077	S66205
JHU_TSS_36_1011_1	S37670
JHU_TSS_192_1255_1	S76517
JHU_TSS_929_2634_1	S80327
JHU_TSS_20_38_1	S96705
UNC_MOD0127	S34106
JHU_TSS_491_1818_1	S33544
UW_EPIC_2659	S69582
UW_EPIC_401	S77978
UNC_CFLD13482	S28067
UW_EPIC_2167	S17616
UW_EPIC_3230	S29978
UNC_MOD1384	S80156
JHU_CFRD_307_10366_1	S63563
JHU_TSS_63_1051_1	S80743
UNC_MOD0609	S80581
UNC_MOD0234	S16512
UW_EPIC_149	S10825
UW_EPIC_2840	S55816
UW_EPIC_35787	S91211
UW_EPIC_3165_1	S42848
JHU_TSS_984_2745_1	S94224
JHU_TSS_476_1790_1	S33535
JHU_TSS_404_1648_1	S57685
UNC_MOD2295	S70644
UNC_MOD2348	S65067
UW_EPIC_224	S38682
UNC_MOD2711	S76749
JHU_TSS_728_2250_1	S65373
UW_EPIC_7654	S11117
UNC_MOD0497	S46356
JHU_TSS_948_2676_1	S21151
UNC_MOD0689	S96491
UNC_MOD2541	S12629
UW_EPIC_2008	S78159
UNC_MOD1475	S10610
UW_EPIC_3472	S43062
JHU_TSS_681_2166_1	S64245
UNC_MOD1210	S33429
UW_EPIC_2127	S11775
UNC_MOD1515	S26608
UNC_MOD0847	S99874
JHU_TSS_667_2138_1	S12436
UNC_MOD0334	S77279
UNC_MOD0869	S10831
UNC_MOD1359	S78807
UNC_MOD2389	S96703
JHU_TSS_594_2007_1	S88470
JHU_TSS_208_1287_1	S69183
UNC_MOD1029	S67973
UNC_MOD2396	S68668
JHU_TSS_720_2235_1	S65839
UW_EPIC_35229	S58305
UNC_MOD0668	S52999
UW_EPIC_3363	S68134
JHU_CFRD_296_10355_1	S40009
UNC_MOD2192	S69488
UW_EPIC_2189	S13551
UW_EPIC_2927	S71416
UW_EPIC_35198	S82312
JHU_TSS_197_1265_1	S43648
UNC_MOD1168	S29994
UNC_MOD2074	S45851
UW_EPIC_3783	S84860
UW_EPIC_2027_2	S29447
UW_EPIC_1930	S41257
UW_EPIC_8331	S64326
UNC_MOD2290	S68456
JHU_TSS_468_1777_1	S47431
JHU_TSS_24_1000_1	S39812
UW_EPIC_35218	S78975
UW_EPIC_11445	S84257
UNC_MOD1431	S60946
UNC_MOD2379	S84422
UNC_MOD0617	S97016
UNC_MOD1576	S40459
UW_EPIC_1524	S10440
JHU_TSS_146_101_1	S44788
JHU_CFRD_221_10275_1	S73095
UNC_MOD0643	S47111
UNC_MOD0177	S93448
UNC_MOD2375	S66538
UW_EPIC_1575	S87706
JHU_TSS_191_1253_1	S95070
JHU_TSS_183_1242_1	S25163
JHU_TSS_910_2599_1	S89452
UW_EPIC_1989	S63394
UW_EPIC_1569	S71008
UW_EPIC_2222	S58024
UNC_MOD1682	S46667
UW_EPIC_4215	S72881
JHU_TSS_487_1809_1	S64878
UNC_MOD1956	S18918
JHU_TSS_974_2719_1	S67576
UNC_MOD2610	S58270
JHU_TSS_1003_2784_1	S75610
JHU_TSS_164_1220_1	S40873
JHU_TSS_457_1752_1	S32823
UNC_MOD2181	S90452
JHU_TSS_748_2289_1	S58596
JHU_CFRD_310_10369_1	S41333
JHU_TSS_718_2239_1	S32915
UW_EPIC_1013	S42577
UW_EPIC_272	S14291
UW_EPIC_10907	S76196
JHU_TSS_153_1201_1	S61897
JHU_CFRD_115_10143_1	S94860
UW_EPIC_1135	S78420
JHU_TSS_105_1127_1	S60129
UNC_MOD0438	S26133
JHU_TSS_33_1006_1	S85888
UNC_MOD1465	S73839
UW_EPIC_1498	S75416
UNC_MOD0448	S14565
UNC_MOD0186_2	S95292
UW_EPIC_145	S42371
JHU_CFRD_374_10434_1	S13709
UNC_MOD0888	S81410
JHU_TSS_538_1905_1	S99046
UW_EPIC_2063	S98155
JHU_TSS_446_1735_1	S41958
JHU_TSS_845_2483_1	S53277
UNC_MOD1177	S94342
JHU_TSS_407_1674_1	S91959
UNC_MOD2577	S40626
UNC_MOD1917	S11574
JHU_TSS_549_1924_1	S47527
UW_EPIC_146	S64374
UNC_MOD0656	S20233
JHU_TSS_946_2673_1	S24877
UNC_MOD2289	S38250
UNC_MOD2707	S87581
JHU_TSS_421_1682_1	S55888
JHU_TSS_103_1122_1	S64186
UW_EPIC_2130	S91748
JHU_TSS_349_156_1	S34410
UNC_MOD1908	S18395
UNC_MOD1380	S37033
JHU_TSS_108_1131_1	S21323
UNC_MOD0342	S77861
JHU_TSS_568_1956_1	S88636
UW_EPIC_4190_1	S70033
JHU_TSS_683_2170_1	S18356
UW_EPIC_3246	S13359
UW_EPIC_3236	S23688
JHU_TSS_262_1379_1	S88450
JHU_TSS_780_2356_1	S20625
UNC_MOD0721	S67581
UW_EPIC_2541	S85881
